Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2021,AL,Alabama,Washington,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,74.8,,,69.7,79.5,15147,01129,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-88.2124041 31.4085035),1641
2021,AL,Alabama,Lowndes,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,42.3,,,37.1,47.3,9965,01085,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-86.6505859 32.147888),1587
2021,AL,Alabama,Wilcox,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,5,,,4.5,5.5,10446,01131,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Talladega,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,9.9,,,8.4,11.6,81524,01121,HLTHOUT,COPD,CrdPrv,COPD,POINT (-86.1759302 33.3693135),1637
2021,AL,Alabama,Marion,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.7,,,13.3,18.3,29246,01093,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-87.881551 34.1382194),102
2021,AL,Alabama,Escambia,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,81.6,,,78.8,84.3,36699,01053,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-87.1684097 31.1222867),1545
2020,AL,Alabama,Hale,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,75.2,,,71.7,78.4,14754,01065,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-87.6230608 32.7527958),1549
2020,AL,Alabama,Chambers,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73,,,69.4,76.4,34541,01017,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-85.3940321 32.9155039),1492
2021,AL,Alabama,Henry,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4,,,3.6,4.5,17459,01067,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Dallas,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,18.6,,,15.8,21.7,37619,01047,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-87.11436 32.3335263),1542
2020,AL,Alabama,Perry,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,81.7,,,79.4,83.9,8355,01105,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-87.2938269 32.6390053),1631
2020,AL,Alabama,Tuscaloosa,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,75.8,,,72.4,79.0,227007,01125,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Elmore,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,14.6,,,12.4,17.1,89304,01051,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-86.1427347 32.597229),1544
2020,AL,Alabama,Autauga,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,74.8,,,70.9,78.5,59095,01001,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Pike,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.3,,,3.0,3.7,32991,01109,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-85.9416076 31.7986533),1633
2021,AL,Alabama,Elmore,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.1,,,31.9,46.5,89304,01051,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Russell,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,11.3,,,9.9,12.8,58722,01113,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-85.1869798 32.2898113),1634
2021,AL,Alabama,Clarke,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,39.6,,,34.5,44.8,22760,01025,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,DeKalb,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,34.8,,,30.5,39.3,71813,01049,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Lamar,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,12.9,,,10.1,16.3,13689,01075,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-88.0874309 33.7870852),100
2020,AL,Alabama,St. Clair,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,75.6,,,71.4,79.5,92748,01115,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Mobile,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,31.6,,,28.5,34.8,413073,01097,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-88.1965682 30.6845725),1591
2020,AL,Alabama,DeKalb,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,70.3,,,67.4,73.3,71813,01049,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Limestone,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,34.9,,,30.7,39.1,107517,01083,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-86.9813995 34.8102387),3134
2021,AL,Alabama,Butler,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3.4,,,3.1,3.7,18884,01013,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-86.6819689 31.751667),1490
2021,AL,Alabama,Coosa,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,16.2,,,13.9,18.6,10450,01037,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-86.2434818 32.9314453),96
2021,AL,Alabama,Perry,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.8,,,6.0,7.7,8355,01105,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,Lowndes,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,7,,,6.1,7.9,9965,01085,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-86.6505859 32.147888),1587
2021,AL,Alabama,Marengo,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,12.9,,,10.4,15.9,18996,01091,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-87.791091 32.2475911),1589
2021,AL,Alabama,Lamar,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4,,,3.6,4.5,13689,01075,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-88.0874309 33.7870852),100
2021,AL,Alabama,Pike,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,5,,,4.3,5.7,32991,01109,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-85.9416076 31.7986533),1633
2020,AL,Alabama,Jefferson,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,44.3,,,38.6,50.1,667820,01073,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-86.8965359 33.5534439),1583
2020,AL,Alabama,Mobile,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.7,,,38.4,41.0,413073,01097,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-88.1965682 30.6845725),1591
2020,AL,Alabama,Escambia,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,72.8,,,69.3,76.3,36699,01053,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-87.1684097 31.1222867),1545
2021,AL,Alabama,Hale,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,41.6,,,36.2,46.8,14754,01065,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.6230608 32.7527958),1549
2021,AL,Alabama,Crenshaw,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.6,,,5.8,7.5,13083,01041,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Wilcox,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,81.4,,,77.0,85.3,10446,01131,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Jackson,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,21.6,,,17.0,26.3,52773,01071,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-85.9800556 34.764114),1630
2021,AL,Alabama,Coffee,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.6,,,11.7,15.7,54174,01031,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-85.9896022 31.402258),95
2021,AL,Alabama,Dale,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.2,11.9,49342,01045,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-85.609476 31.4306536),97
2021,AL,Alabama,Madison,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,25.4,,,22.0,28.7,395211,01089,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-86.5510802 34.7642377),1588
2021,AL,Alabama,Wilcox,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,4.9,,,4.4,5.5,10446,01131,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-87.3049349 31.9900824),106
2020,AL,Alabama,Lee,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,43.6,,,36.9,50.4,177218,01081,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-85.3530477 32.6040644),1586
2021,AL,Alabama,Randolph,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,83.2,,,80.4,85.9,21989,01111,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-85.4640637 33.2964614),104
2021,AL,Alabama,Dale,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,76.8,,,72.2,81.3,49342,01045,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-85.609476 31.4306536),97
2021,AL,Alabama,Russell,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,35.7,,,31.2,40.4,58722,01113,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-85.1869798 32.2898113),1634
2021,AL,Alabama,Limestone,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,10.8,,,8.4,13.7,107517,01083,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-86.9813995 34.8102387),3134
2020,AL,Alabama,Elmore,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,75,,,71.2,79.1,89304,01051,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Cherokee,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,11.1,,,9.5,13.0,24996,01019,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-85.6542417 34.0695153),1493
2021,AL,Alabama,Lee,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,29.1,,,24.8,33.3,177218,01081,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-85.3530477 32.6040644),1586
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,7,,,5.9,8.2,227007,01125,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Winston,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.5,,,3.9,5.1,23652,01133,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-87.3653458 34.1545665),1642
2021,AL,Alabama,Pickens,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,7.3,,,6.4,8.3,18801,01107,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-88.0968644 33.2968003),1632
2021,AL,Alabama,Lawrence,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,7.1,,,6.2,8.0,33090,01079,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.3218651 34.529776),1585
2021,AL,Alabama,Morgan,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,5.6,,,4.8,6.5,123668,01103,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Franklin,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,37.5,,,31.5,43.8,32013,01059,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.8428144 34.4419892),99
2021,AL,Alabama,Shelby,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.9,,,2.6,3.2,226902,01117,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-86.6780894 33.2630428),1636
2020,AL,Alabama,Madison,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,65.3,,,61.9,68.5,395211,01089,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-86.5510802 34.7642377),1588
2021,AL,Alabama,Etowah,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.9,,,3.5,4.5,103162,01055,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-86.0342629 34.0476407),98
2021,AL,Alabama,Pike,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.6,,,5.7,7.6,32991,01109,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-85.9416076 31.7986533),1633
2021,AL,Alabama,Blount,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,13.1,,,10.1,16.5,59041,01009,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-86.56644 33.9773575),1489
2021,AL,Alabama,Jefferson,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.9,,,74.6,81.1,667820,01073,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Lee,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Age-adjusted prevalence,8.3,,,7.0,9.6,177218,01081,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-85.3530477 32.6040644),1586
2020,AL,Alabama,Limestone,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,72.4,,,68.2,76.4,107517,01083,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-86.9813995 34.8102387),3134
2021,AL,Alabama,Lowndes,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,80,,,75.1,84.1,9965,01085,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-86.6505859 32.147888),1587
2021,AL,Alabama,Bullock,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Age-adjusted prevalence,23.9,,,20.8,26.8,10320,01011,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-85.7172613 32.1017589),93
2021,AL,Alabama,Calhoun,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,9.4,12.3,115972,01015,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-85.8279089 33.7705162),1491
2021,AL,Alabama,Russell,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,14,,,11.3,17.2,58722,01113,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-85.1869798 32.2898113),1634
2021,AL,Alabama,Dale,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.4,,,16.8,22.2,49342,01045,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-85.609476 31.4306536),97
2021,AL,Alabama,Conecuh,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,45.3,,,36.7,53.7,11328,01035,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-86.9887221 31.4309257),1499
2021,AL,Alabama,Crenshaw,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.2,6.8,13083,01041,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Greene,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,39.9,,,35.2,44.8,7629,01063,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-87.9642005 32.8444965),1548
2021,AL,Alabama,Lowndes,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,23.3,,,18.8,27.7,9965,01085,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-86.6505859 32.147888),1587
2021,AL,Alabama,St. Clair,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3,,,2.6,3.4,92748,01115,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Covington,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,6.9,,,6.0,7.8,37524,01039,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-86.4487206 31.2439873),1539
2021,AL,Alabama,Randolph,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,75.7,,,70.5,80.3,21989,01111,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-85.4640637 33.2964614),104
2021,AL,Alabama,Limestone,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,10.5,,,9.0,12.2,107517,01083,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-86.9813995 34.8102387),3134
2021,AL,Alabama,Marengo,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4.4,,,3.9,4.8,18996,01091,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-87.791091 32.2475911),1589
2021,AL,Alabama,Marengo,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,8.2,,,7.1,9.4,18996,01091,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-87.791091 32.2475911),1589
2021,AL,Alabama,Autauga,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.3,,,32.1,47.0,59095,01001,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Conecuh,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,14.3,,,11.5,17.5,11328,01035,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-86.9887221 31.4309257),1499
2020,AL,Alabama,Monroe,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73.6,,,70.3,76.8,19648,01099,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-87.3832656 31.5803324),1592
2021,AL,Alabama,Talladega,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,83.6,,,80.5,86.7,81524,01121,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-86.1759302 33.3693135),1637
2021,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.7,,,3.4,4.1,227434,01101,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-86.2044615 32.2028812),1593
2021,AL,Alabama,Randolph,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,12.8,,,10.3,15.7,21989,01111,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-85.4640637 33.2964614),104
2021,AL,Alabama,Houston,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.5,,,6.6,8.5,107458,01069,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-85.2964111 31.1581831),1551
2021,AL,Alabama,Jefferson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.4,6.6,667820,01073,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.8965359 33.5534439),1583
2020,AL,Alabama,Coosa,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,41.4,,,34.0,49.0,10450,01037,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-86.2434818 32.9314453),96
2020,AL,Alabama,Morgan,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,73.8,,,69.4,78.1,123668,01103,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,DeKalb,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,36.7,,,32.4,41.2,71813,01049,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Randolph,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,38.1,,,32.9,43.3,21989,01111,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-85.4640637 33.2964614),104
2020,AL,Alabama,Autauga,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.7,,,70.9,78.6,59095,01001,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Bibb,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,34,,,29.5,39.0,22477,01007,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-87.1271475 33.0158929),92
2020,AL,Alabama,Barbour,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,81.8,,,79.7,83.8,24964,01005,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-85.4051035 31.8702531),1488
2020,AL,Alabama,Elmore,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,37.8,,,36.2,39.3,89304,01051,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Jefferson,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,667820,01073,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-86.8965359 33.5534439),1583
2021,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38,,,32.4,44.1,227434,01101,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.2044615 32.2028812),1593
2021,AL,Alabama,Colbert,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.4,,,31.4,48.1,57474,01033,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.8014569 34.703112),1498
2020,AL,Alabama,Montgomery,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,42,,,35.3,48.1,227434,01101,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-86.2044615 32.2028812),1593
2020,AL,Alabama,Autauga,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,41.3,,,34.1,48.1,59095,01001,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Barbour,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,19.2,,,16.5,22.0,24964,01005,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-85.4051035 31.8702531),1488
2021,AL,Alabama,Lauderdale,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,34,,,29.2,39.4,94043,01077,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.6509966 34.9041221),1584
2021,AL,Alabama,Coffee,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.9,,,73.3,82.0,54174,01031,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-85.9896022 31.402258),95
2021,AL,Alabama,St. Clair,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.7,,,32.7,46.8,92748,01115,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Cherokee,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,35.3,,,29.4,41.6,24996,01019,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.6542417 34.0695153),1493
